Country,Year,MovieCount,MovieList,lat,lon
Soviet Union,1992,2,"['Туман из Лондона', 'Эй, на том берегу!']",44.5666334,27.359793
Spain,1918,1,['Cambó and Self-Government'],39.3260685,-4.8379791
Spain,1932,1,['Down the Hallways of the Congress'],39.3260685,-4.8379791
Spain,1933,1,['Tabú Powder Blush commercial'],39.3260685,-4.8379791
Spain,1935,1,['Radio RCA'],39.3260685,-4.8379791
Spain,1942,4,"['Civilón en Sierra Morena', 'El fakir González en la selva', 'Juanito va de caza', 'El Fakir González buscador de oro']",39.3260685,-4.8379791
Spain,1943,2,"['El cascabel de Zapirón', 'Doodles: Manolete']",39.3260685,-4.8379791
Spain,1944,2,"['The Wise Men of Pituco', 'Don Cleque flautista']",39.3260685,-4.8379791
Spain,1945,2,"['The Enchanted Sword', 'Los tambores de Fu-Aguarrás']",39.3260685,-4.8379791
Spain,1947,1,['Zapirón Seeks Employment'],39.3260685,-4.8379791
Spain,1949,1,['Adventures of Esparadrapo'],39.3260685,-4.8379791
Spain,1950,1,['Once Upon a Time'],39.3260685,-4.8379791
Spain,1952,1,"[""Tay-Pi's Dreams""]",39.3260685,-4.8379791
Spain,1961,1,['Fire in Castilla (Tactilvision from the Moor of the Fright)'],39.3260685,-4.8379791
Spain,1964,2,"['The Hat', 'Garabatos']",39.3260685,-4.8379791
Spain,1965,2,"['The Stone Age', 'Let’s Go to Bed']",39.3260685,-4.8379791
Spain,1966,1,['The Dream Wizard'],39.3260685,-4.8379791
Spain,1968,1,['El corazón de un bandido'],39.3260685,-4.8379791
Spain,1970,2,"['… ere erera baleibu izik subua aruaren…', 'Homage to Tarzan']",39.3260685,-4.8379791
Spain,1971,2,"['El armario del tiempo', 'The Scolding']",39.3260685,-4.8379791
Spain,1973,1,['Magic Adventure'],39.3260685,-4.8379791
Spain,1974,1,['The Warrior Maiden'],39.3260685,-4.8379791
Spain,1978,3,"['The Lord of the Rings', 'Don Quijote de la Mancha', 'El desván de la fantasía']",39.3260685,-4.8379791
Spain,1979,2,"['Stories of Love and Slaughter', 'Blind Passion']",39.3260685,-4.8379791
Spain,1981,1,['Cuentos para una escapada'],39.3260685,-4.8379791
Spain,1983,1,"[""Gulliver's Travels""]",39.3260685,-4.8379791
Spain,1984,1,['Katy Caterpillar'],39.3260685,-4.8379791
Spain,1985,4,"['Vampires in Havana', 'Dogtanian Special', 'Videoviolín', ""I Don't Know""]",39.3260685,-4.8379791
Spain,1986,1,['Kalabaza tripontzia'],39.3260685,-4.8379791
Spain,1988,2,"['Katy Meets the Aliens', 'Spain Loves You']",39.3260685,-4.8379791
Spain,1989,1,['Impressions from the Upper Atmosphere'],39.3260685,-4.8379791
Spain,1990,6,"[""The Gnomes' Great Adventure"", 'Dogtanian: The movie', 'Corpore insepulto', 'Good Old Cuttlas', 'Despertaferro', 'Peraustrinia 2004']",39.3260685,-4.8379791
Spain,1991,1,['20 Days of Love'],39.3260685,-4.8379791
Spain,1992,3,"['The Legend of the North Wind', 'Ninfografia', 'Con cien cañones por banda']",39.3260685,-4.8379791
Spain,1993,3,"['Once Upon a Forest', 'Carne viva', 'Arturo Gámez (Cuerpos en tránsito)']",39.3260685,-4.8379791
Spain,1994,3,"['Asterix Conquers America', 'The Return of the North Wind', 'Ojo de pez']",39.3260685,-4.8379791
Spain,1995,12,"['Willy Fog: Around the World in 80 Days', 'Willy Fog in 20,000 Leagues Under the Sea', 'The Princess and the Pirate: Sandokan the TV Movie', 'The Tiny Little World of David The Gnome', 'Willy Fog in Journey to the Center of the Earth', 'Dogtanian: One for All and All for One', 'Caracol, col, col', 'El Detektive Bogey', 'Walking Around', 'Ventanas de noche', 'Más se perdió en Cuba', 'The Parts of Me that You Love Are Empty Beings']",39.3260685,-4.8379791
Spain,1996,4,"['Crayon Shin-chan: Great Adventure In Henderland', 'Tic Tac, Luca Torelli es Torpedo', 'La tentación del caracol vive arriba (C)', 'Safari']",39.3260685,-4.8379791
Spain,1997,2,"['The Gnomes - Amazing Journeys', 'Viva la banda de Mozart']",39.3260685,-4.8379791
Spain,1998,6,"['Our Animal Neighbors!', 'Ahmed, el principe de la Alhambra', 'Los  intocables contra Al Catone', 'Coco & Drila Adventures: The Magic Sack of Santa Claus', 'Tortolika & Tronbon', 'The Metamorphosis, Part 1']",39.3260685,-4.8379791
Spain,1999,11,"['The Legend of the Titanic', 'The Gnomes - Adventures in the Snow', 'El reglamento oficial del fútbol', 'Los girasoles', 'Animal', 'It Could Be Worse', 'Smoke City', 'And since then…', 'Yellow Summer', 'William Wilson', 'Os vixilantes do camiño']",39.3260685,-4.8379791
Spain,2000,6,"['Titanic: The Legend Goes On...', 'Fantaghiro: Quest for the Quorum', 'El ladrón de sueños', 'Cóndor Crux', 'The Island of the Crab', '10+2: La nit màgica']",39.3260685,-4.8379791
Spain,2001,8,"['La leyenda del unicornio', 'A Dog Named Pain', 'Pollo', 'La colección', 'W.C.', 'Top Gum', '10+2: The Great Secret', 'Animaladas']",39.3260685,-4.8379791
Spain,2002,10,"['Dragon Hill', 'Miliki presenta Había una vez ...', 'Ruy, the knight with a wooden sword', 'Bicho', 'Cruce de caminos', 'T.V.', 'Mr. Cloth', 'Anjé: The Legend of the Pyrenees', 'Puerta del tiempo', 'Taxia']",39.3260685,-4.8379791
Spain,2003,14,"['The 3 Wise Men', 'El Cid: The Legend', 'Opopomoz', 'The Living Forest', 'More vampires in Havana', 'With What Shall I Wash', 'The Southern Charm', 'Superlópez contra el robot de bolsillo', 'Moscas', 'Black is the colour of the gods', 'Clever & Smart Vol. 1', 'Clever & Smart Vol. 2', 'Clever & Smart Vol. 3', 'The Fantastic History of the Ugly Duckling']",39.3260685,-4.8379791
Spain,2004,14,"['Pinocchio 3000', 'Back to Gaya', 'Tad Jones', 'Minotauromachy', 'Glup, una aventura sin desperdicio', 'Teo, cazador intergaláctico', 'The Ugly Duckling in the Enchanted Forest', 'Supertramps', 'Los querubines', 'Paseantes', 'The Ugly Duckling and His Big Race', 'The Ugly Duckling Goes on Holiday', 'I Pass by Here Every Day', 'Los Lunnis En La Tierra De Los Cuentos']",39.3260685,-4.8379791
Spain,2005,18,"['Crayon Shin-chan: The Legend Called Buri Buri 3 Minutes Charge', 'The Legend of the Scarecrow', 'Gisaku', ""Blindman's Bluff"", 'Zip & Zap Meet the Monsters', 'Gladiator Academy: The Movie', 'The Tell Tale Heart', 'Lupe & Bruno', 'The Invisible Man, A Hero Never Seen Before', 'Nico: The Movie', 'Never Ending Tales', 'En Pañales', 'Los Lunnis y su amigo Don Quijote', 'Mercenary', 'Olentzero eta Subilaren Lapurreta', 'La muerte de Arensivia', '10+2: Cartes i pirates', 'Pailazokeriak']",39.3260685,-4.8379791
Spain,2006,10,"[""Azur & Asmar: The Princes' Quest"", 'The Hairy Tooth Fairy', 'Screaming in the Hallway', 'Bendito Machine I: Everything You Need', 'Violet, Fisher of the Black Sea', ""Said's Journey"", 'Garto', 'Surgery', 'Cristobal Molón', 'Scruff: A Christmas Tale']",39.3260685,-4.8379791
Spain,2007,9,"['Nocturna', 'Donkey X', 'Tad Jones and the Basement of Doom', 'From the Sea', 'Animal Crisis', 'My Friend Bernard', 'La maldición de los hombres triángulo', 'Spaggheti Western', 'Nexus']",39.3260685,-4.8379791
Spain,2008,13,"['The Hairy Tooth Fairy 2', 'The Missing Lynx', 'Crayon Shin-chan: Invoke a Super Storm!  The Hero of Kinpoko', 'Spirit of the Forest', 'Mocland, The Legend of Aloma', 'La increíble historia del hombre sin sombra', 'Cabaret Kadne', 'RH+, the Vampire of Seville', 'Bendito Machine II: The Spark of Life', 'Berbaoc', 'The Exemplary Lives', 'The Werepig', 'Hello Kitty: Fantasy in the Apple Forest']",39.3260685,-4.8379791
Spain,2009,14,"['Planet 51', 'Alma', 'The Lady and the Reaper', 'Crayon Shin-chan: Roar! Kasukabe Animal Kingdom', 'The Aviators', 'Bendito Machine III: Obey His Commands', 'No Corras Tanto', 'Like Crude Oil', 'Tachaaan!', 'La Gran Fiesta de Pocoyó', ""The Raja's Letter"", 'Margarita', 'My Name Is Maria', 'Animal Channel']",39.3260685,-4.8379791
Spain,2010,21,"['Chico & Rita', 'Jackboots on Whitehall', 'Friendsheep', 'The Nutcrackers', 'KFK', 'The Adventures of Don Quixote', 'The Twin Girls of Sunset Street', 'Gartxot', 'Capelito Daddy', 'Ámár', 'Rovelló Conte de Nadal', 'Las gemelas de la calle', 'Snails', 'Vicenta', 'State of Change', 'Maria’s Journey', 'Amor', 'Cock Head', 'Rovelló i la llegenda de Sant Jordi', ""Scruff: Cinderella's Carnival"", 'The Treasure of King Midas']",39.3260685,-4.8379791
Spain,2011,22,"['Wrinkles', 'Snowflake, the White Gorilla', 'Birdboy', 'Rosa', 'The Witch', 'Españistán (La burbuja inmobiliaria)', 'Oedipus', 'Los Reyes Magos', 'Who Lasts Longer', 'Las Crónicas de la Pepa', 'Salesman in the Mirror', 'Understanding Schizophrenia. The crisis.', 'Doomed: A Biological Cartoon!', 'Story of Him', 'Unanimated', 'The Gold Ring', 'Carthago Nova', 'Eso te pasa por barroco', ""Scruff's Halloween"", ""Rovelló: el somni d'una nit d'estiu"", 'Le Rêve de Galileo', 'The Shoemaker']",39.3260685,-4.8379791
Spain,2012,22,"['Tad, the Lost Explorer', ""Daddy, I'm a Zombie"", 'The Apostle', 'The Smoke Seller', 'Tad Jones: The Hand of Nefertiti', 'The Wish Fish', '30 Years of Darkness', 'Ánima Buenos Aires', 'Bendito Machine IV: Fuel the Machines', 'The Fall of the House Of Usher', 'A Shadow of Blue', 'Náufragos', 'Alfred & Anna', 'Simiocracia (Crónica de la gran resaca económica)', 'Sentimento', 'Moon Face', 'Ramiro, dirty rat', 'Buildings & Vampires', 'The Giant', 'Khuda-Yana, la película', 'Under the Pillow', 'Akerbeltz: The Witches and the Inquisitor']",39.3260685,-4.8379791
Spain,2013,36,"['Underdogs', 'Justin and the Knights of Valour', 'Strings', 'Extraordinary Tales', 'Unicorn Blood', 'The Face Robber', 'Orbits', 'Black to the Moon 3D', 'Dragon Guardians', 'Canis', 'Astigmatismo', 'iDiots', 'Rabbit Woman', 'The extraordinary journey of Lucius Dumb', 'Fallas 37: el arte en guerra', 'Sr. Barrientos, fuera de juego', 'Noise of the World', 'Strange Oaks', 'The Day I Killed My Best Friend', 'Dummies', 'Un día especial', 'Cocorico', 'Magma', 'Cromo', 'Vía Tango', 'Boina', 'Invizimals: A Tale of Two Dimensions', 'El pequeño mago', 'Project K-9', 'Blue & Malone, Imaginary Detectives', 'Hiroku: Defenders of Gaia', 'Tombatossals The legend', 'Moon', 'Invizimals: The Alliance', 'Los Lunnis Sobre Ruedas', 'Origami']",39.3260685,-4.8379791
Spain,2014,23,"['Mortadelo and Filemon: Mission Implausible', ""Mummy, I'm a Zombie"", 'The Princess and the Magic Mirror', 'Bendito Machine V: Pull the Trigger', 'Lila', 'LEGO Friends: Friends are Forever', 'Zepo', 'Ñam', ""Sailor's Grave"", 'La Tropa de Trapo en la selva del arcoíris', 'A Lonely Sun Story', 'Room', 'La Mar Salada', 'Las tasas judiciales españolas', 'Block and Piled', 'I’m Afraid', 'Chinese Princess', 'Onemoretime', ""Hubert Le Blon's Last Flight"", 'El hombre que quiso ser Segundo', 'Desportistas', 'Foi o Fio', 'Creamen']",39.3260685,-4.8379791
Spain,2015,23,"['Capture the Flag', 'Birdboy: The Forgotten Children', 'Alike', 'Possessed', 'One Day I Saw 10,000 Elephants', 'El secreto de Amila', 'Caroline and the Magic Potion', 'Petits herois', 'Yoko and His Friends', 'Rapunzel Nabunzel', 'Buñuel en el laberinto de las tortugas', 'Víctimas de Guernica', 'Honorio. Dos minutos de sol', 'Araan', 'Portrait of a Wind-up Maker', 'Winter Love', 'The Night Ocean', 'The Cryptozoologist', 'The Right Way', 'Monkey Love', 'Estela', 'Three Fitted Flies', 'Travel by Feet']",39.3260685,-4.8379791
Spain,2016,22,"['Ozzy', 'Scenery', 'Darrel', 'East End', 'Water Path for a Fish', 'Pixi Post & the Gift Bringers', 'Dead Horses', 'RGB Colour Model', 'Patchwork', 'Made in Spain', 'Futbolín 2', 'Marhaba (Hello)', 'Orogenesis', 'The Neverending Wall', 'Couplets for an Everlasting Eve', 'Roger', 'Down by Love', 'Morning Cowboy', 'Catch The Move', 'The Stunt Manual', 'Uka', 'la ruta de los elefantes']",39.3260685,-4.8379791
Spain,2017,19,"['Tad, the Lost Explorer, and the Secret of King Midas', 'Animal Crackers', 'Deep', 'Elf on the Run', 'Afterwork', 'Alleycats', 'El silencio roto', 'Nur and the Dragon Temple', 'Woody & Woody', 'Impromptu', 'El extraño caso del Dr. Toñito', 'Magnicidios Poe', 'Memory of the Land', 'Colores', 'A Table Game', 'Cockroaches', 'Mr. Rosbif y el secreto de la tortillita de camarones', 'Nunca pasa nada', 'Pla y Cancela']",39.3260685,-4.8379791
Spain,2018,24,"['Another Day of Life', 'La noria', 'Black Is Beltza', 'Memorias de un hombre en pijama', 'Bikes', 'The Wrong Rock', '2001: Sparks in the Dark', 'Pocoyo in cinemas: Your First Movie', 'Soy una tumba', 'La importancia de llamarse Amancio', 'Charlitas de verano', 'El fotoviaje de Carla', 'Talent Scout', 'I wish...', 'El olvido', 'Un cuento familiar', ""Still Lost I Guess, Here's a Tunnel"", 'Dry Fly', ""A Little Lovin'"", 'Zombie Time', 'Las del diente', 'Bendito Machine VI: Carry On', 'The Hermit', 'In Between the Walls of Perception']",39.3260685,-4.8379791
Spain,2019,30,"['Klaus', 'Wonder Park', 'Buñuel in the Labyrinth of the Turtles', 'Elcano & Magellan: The First Voyage Around the World', 'Azahar', 'Flesh', 'Madrid 2120', 'The Painting', 'Blue & Malone: Impossible Cases', 'Where Were You?', 'Cara sucia, con la magia de la naturaleza', 'Metamorphosis', 'Routine: The Prohibition', 'Muedra', 'El árbol de las almas perdidas', 'BELLzEBUB', '#001', '#002', 'Los Renegados', 'Eden', 'Confined Spaces', 'Solos', 'Lemon', 'The Other Half', 'Madrid-Atocha', ""Model's Life"", 'Tututú', 'Lursaguak', ""Malinche's Dream"", 'Princess by Apocalypse']",39.3260685,-4.8379791
Spain,2020,53,"['Dragon Rider', 'Turu, the Wacky Hen', 'Homeless Home', 'Loop', 'Lur & Amets', 'Stinky Dog, Happy Life in Paris!', 'Morgan, la orca valiente', 'Hermann', 'Me', 'The Longest Voyage', 'Fly', 'Umbrellas', 'Cenicienta Swing', 'Roberto', 'Wayback', 'La increíble vacuna del doctor Dickinson', 'Valeria', 'Toc', 'Mad in Xpain', 'Colrun', 'Dad Is Gone', 'Los Lunnipiratas. La película', 'Total Drama Narcotravestis', 'Making of Muedra', 'A.C.T. Madrid ""Infected""', 'Ivet y Michuco', 'Piccolino: una aventura en la ciudad', 'Memento Civitas', 'collage25', 'Comment faire le con finement', 'Discordia y sosiego', 'Hunting', 'Barcelona De Foc', 'Reality', 'Souvenir', 'Open Eyes in Shadow', 'El hombre que nunca vio llover', 'YLLI', 'The Seven Deadly Sins and the Last Four Things', ""Siren's Tail"", 'Unraveled', 'Candela', 'Urban Sphinx', 'My Room', 'The Turtle That Wanted to Sleep', 'Maji', 'Void', '#005', 'Break Cycle', '#004', '54321', 'Reflection', 'The Last Matador']",39.3260685,-4.8379791
Spain,2021,39,"['Flee', 'Blush', 'Dogtanian and the Three Muskehounds', 'The Windshield Wiper', 'Rosa Rosae. A Spanish Civil War Elegy', 'Gora Automatikoa', 'Valentina', 'The Monkey', 'Good Night, Mr. Ted', 'It Is Just The Night Winds Waving The Tree Branches', 'Re-Animal', 'Leopoldo From the Bar', 'Mula', 'Lágrimas de dragón', 'Rolling Arcade', 'Dennis', 'Clockwise', 'Wings of Darkness', 'Goodnight Spa', 'Mironins', '#006', 'Skin to Skin', 'Behind the Glass', 'Rabbit, Run', 'Packing a Wave', 'Pencil revolution', 'The Vigils Of The Night', 'Hexed', 'The Inbetween', 'Histoires d’entrejambes', 'Mercury Corp.', 'Vals & Rumba', 'Orders', 'The Ducks', 'La prima cosa', 'Andanzas de dos rufianes en Los Santos', 'Artist at work', 'Selection Process', ""Grandir, c'est chouette""]",39.3260685,-4.8379791
Spain,2022,35,"['Luck', 'Tad, the Lost Explorer and the Emerald Tablet', 'Inspector Sun and the Curse of the Black Widow', 'Unicorn Wars', 'Orkestra Lurtarra', ""My Grandfather's Demons"", 'Fantasya Odyssey', 'Zombie Meteor: The Movie', 'Black Is Beltza II: Ainhoa', 'Cante jondo: Granada, 1922', 'Liquid Love', 'Ashkasha', 'Phonorama', 'Nada que ver por aquí', 'El niño', 'Hot Singles in Your Area', 'Wonderful Ideas', 'Què li passa al cel?', 'The Days that (Never) Were', 'Red Cunt', 'Jupiter Rain', 'Humbug Manor', 'Babel', 'Las vacaciones de Yoko', 'Door', 'Mirage', 'Seven Flavours', 'The Diary of a Projectionist', 'Tokyo Ghost: Fan Film', 'Sangre Sangrienta', 'It Dawns the Longest Night', 'Bonjour Douala', 'In My Chest of Fire There is Still Place to Temple Your Dagger: a Love Story', 'The Heights', 'Swing']",39.3260685,-4.8379791
Spain,2023,44,"['Mummies', 'Hanna and the Monsters', 'Sandwich Cat', 'The Boogey And The Witch', 'El cine es nuestro', 'Beyond The Fringe', 'Like a Koi (In a Frozen Pond)', 'Label Disko', 'Nacimientos Animados: 2', 'Sultana’s Dream', 'Mortelli, a Hopeless Case', 'The Most Important Thing Is Not to Lose the Beat', 'Lifetime', 'The Sun Thief', 'Fideuá', 'Heroes of Small Business: Casa Botín', 'To Bird or Not to Bird', 'Entre luces de mi inocencia', 'Cole Krsuá', 'The Illustrated Woman', 'All is Lost', 'Redención y Venganza', '6W', 'Sightings', 'Extinct', 'Vitanuova', 'Hula Hula', 'El padrastro', 'Egoland', 'Evolution from Imperfection', 'The Melancholy of the Phoenix', 'Superklaus', 'Splen', 'Sound of the Shadow', 'Conej Steps Out', 'Tender Metalheads', 'The Rules Are Changing', 'Lost at Sea', 'Who Will Comfort Toffle?', 'The Inseparables', 'Fashion Victims 2.0', 'Robot Dreams', 'Dragonkeeper', 'They Shot the Piano Player']",39.3260685,-4.8379791
Spain,2024,2,"['Someone Called me Black Snake', 'Buffalo Kids']",39.3260685,-4.8379791
Sri Lanka,2023,1,['Gajaman'],7.5554942,80.7137847
Sudan,2011,1,['Baobab'],34.0678644,-102.524362
Swaziland,2017,1,['Liyana'],-26.5624806,31.3991317
Sweden,1915,1,['The Magic Brew'],59.6749712,14.5208584
Sweden,1916,2,"[""Captain Grogg's Wonderful Journey"", 'Captain Grogg in a Balloon']",59.6749712,14.5208584
Sweden,1917,3,"['The Portrait of Captain Grogg', 'Captain Grogg at the North Pole', 'Captain Grogg and Kalle at an African ball']",59.6749712,14.5208584
Sweden,1918,1,['Kapten Grogg och fru'],59.6749712,14.5208584
Sweden,1919,2,"['Captain Grogg takes a swim', 'Captain Grogg among wildlife']",59.6749712,14.5208584
Sweden,1920,1,['Kapten Grogg på Stora Oceanen'],59.6749712,14.5208584
Sweden,1921,2,"['Kapten Grogg bland andra konstiga kroppar', 'Kapten Grogg skall fiska']",59.6749712,14.5208584
Sweden,1926,1,['Stomatol (Missionären i Afrika)'],59.6749712,14.5208584
Sweden,1927,1,['Fiinbeck er rømt'],59.6749712,14.5208584
Sweden,1932,1,['The coronal lunar eclipse'],59.6749712,14.5208584
Sweden,1945,1,['Heja Goliat!'],59.6749712,14.5208584
Sweden,1951,1,['Sycadora'],59.6749712,14.5208584
Sweden,1953,1,['Study in Optical Rhythm'],59.6749712,14.5208584
Sweden,1954,2,"['X', 'Iris']",59.6749712,14.5208584
Sweden,1958,2,"['Nära ögat', 'Buffalo Bill in 27 Forms']",59.6749712,14.5208584
Sweden,1960,1,['The Man Who Flew'],59.6749712,14.5208584
Sweden,1961,1,['Metamorfoser'],59.6749712,14.5208584
Sweden,1962,1,['Wonderful Adventures of Nils'],59.6749712,14.5208584
Sweden,1963,3,"['Främmande planet', 'General Rehearsal for Suicide', 'A Short Film by Peter Kylberg']",59.6749712,14.5208584
Sweden,1966,1,['Interferences'],59.6749712,14.5208584
Sweden,1968,1,"[""Out of an Old Man's Head""]",59.6749712,14.5208584
Sweden,1971,1,['Music For Your Eyes'],59.6749712,14.5208584
Sweden,1972,1,"['America, America']",59.6749712,14.5208584
Sweden,1973,3,"['A Semiotic Study of Unlogic Figure Codification', 'Pinochet', 'Kråkbegravningen']",59.6749712,14.5208584
Sweden,1974,2,"['Thunderclump', 'Aforism']",59.6749712,14.5208584
Sweden,1975,3,"[""Christopher's Christmas Mission"", ""Charlie's Climbing Tree"", 'Dialogue']",59.6749712,14.5208584
Sweden,1976,3,"['Agaton Sax and the Bykoebing Village Festival', 'Oremus', 'Grandfather, the Soap and the Ocean']",59.6749712,14.5208584
Sweden,1978,1,['Phantom Conception'],59.6749712,14.5208584
Sweden,1979,2,"[""Farbrorn som inte vill va' stor"", 'Instant Movie']",59.6749712,14.5208584
Sweden,1980,1,['Who Will Comfort Toffle?'],59.6749712,14.5208584
Sweden,1981,2,"['Peter-No-Tail', 'The Vacation Resort']",59.6749712,14.5208584
Sweden,1982,3,"['Vem spökar Alfons Åberg?', 'Kattresan', 'Story of Small and Large Rabbit']",59.6749712,14.5208584
Sweden,1983,2,"['Sjörövarfilmen', 'Mamman och den vilda bebin']",59.6749712,14.5208584
Sweden,1984,6,"['Samson & Sally', 'One Hundred Years', 'The Christmas Film', 'Fish and Chips', 'Blommig falukorv', 'ABER – Saken']",59.6749712,14.5208584
Sweden,1985,4,"['Peter-No-Tail in Americat', 'Dawning', 'The Man Who Thought with His Hat', 'From the Diary of a Cow']",59.6749712,14.5208584
Sweden,1986,1,['Bill and Bunny'],59.6749712,14.5208584
Sweden,1987,5,"['Kalle Stropp och Grodan Boll', 'Alfred Jarry - Superfreak', 'The Art Of Surviving If You Are A Little Worm', ""The Hedgehog's Tree"", 'Ingen kommentar']",59.6749712,14.5208584
Sweden,1988,9,"['Mr. Bohm and the Herring', 'Lilla syster Kanin', 'Olssons pastejer', 'Good Morning, Alice Cuckoo', 'Lolita Separates', 'Tre blommiga falukorvar', 'The Walk', 'It Takes All Kinds - The Concert, The Bathtub, The Artist', ""A Dog's Tale""]",59.6749712,14.5208584
Sweden,1989,2,"['Voyage to Melonia', 'Noshörning']",59.6749712,14.5208584
Sweden,1990,2,"['Exit', 'I skog och mark']",59.6749712,14.5208584
Sweden,1991,5,"['Bamse and His Most Christmassy Adventure', 'Charlie Strap and Froggy Ball Flying High', 'Vinga på villovägar', 'The Last Mammoth', ""Hasse's Diary""]",59.6749712,14.5208584
Sweden,1992,1,['Honey Bunny'],59.6749712,14.5208584
Sweden,1993,3,"[""Binkey Can't Fly"", 'Stört-Knutte', 'Moon-Face']",59.6749712,14.5208584
Sweden,1994,6,"['Revolver', 'Kalas, Alfons Åberg!', 'Musikbussen', 'Förlorarna', 'Tilt', 'Barbara Takes a Walk']",59.6749712,14.5208584
Sweden,1995,1,['Hur gick det sen?'],59.6749712,14.5208584
Sweden,1996,8,"['Dea Marina', 'Apricots', 'Reindeer-scoring in Jukkasjärvi', 'Me and the Giraffes', 'Babsan and The New Neighbour', 'Sweden', 'Hand in Hand', 'Adventure Pizza']",59.6749712,14.5208584
Sweden,1997,6,"['Pippi Longstocking', 'Pippi Returns', 'The Quest for the Key to Heaven', 'Home Sweet Home', 'Exit', 'Pippi Longstocking: Great Fun at the Market']",59.6749712,14.5208584
Sweden,1998,4,"['Alfons & Milla', 'Hans Christian Andersen and the Long Shadow', '879', 'In His Loneliness']",59.6749712,14.5208584
Sweden,1999,5,"[""Pippi's Adventures on the South Seas"", 'Pettson and Findus', 'Örjan – Den höjdrädde örnen', '...and Half the Kingdom', 'Flugsoppan']",59.6749712,14.5208584
Sweden,2000,2,"['Pettson & Findus - Kattonauten', 'The Dog Hotel']",59.6749712,14.5208584
Sweden,2001,4,"['Prop and Berta', 'Tootletubs & Jyro', 'Der Schlangemann', 'Pippi Långstrump - Resan till Nordpolen']",59.6749712,14.5208584
Sweden,2002,9,"['Hidden', 'Ice Egg', 'The Dark Side of the Morning', 'Klonkadonka!', 'Family & Friends', 'The Letter', ""Grandad's Honey"", 'Keny-atta', 'Folk']",59.6749712,14.5208584
Sweden,2003,10,"['Do You Have the Shine?', 'Mulle Meck bygger', 'En modell', 'Lucky Luke - Cirkus Vilda Västern', 'Me and the Giraffes at the Lunapark', ""Jim's Winter"", 'Street Beat', 'Kastrationsångest', 'Compulsion', 'The Man Without Qualities']",59.6749712,14.5208584
Sweden,2004,10,"['Strings', 'Bikini', 'ABBA - The Last Video', 'Glenn, the Great Runner', 'Full fart med Mulle Meck', 'Terrorman', 'Hospital', 'Air Intoxication', 'LoopHole: The Curse of BoogiBoo', 'Who is Gunnar?']",59.6749712,14.5208584
Sweden,2005,11,"['Pettson & Findus - The Tomte Machine', 'Loranga, Masarin & Dartanjang', 'Blå himlen blues', 'Among the Thorns', 'Mitt liv', 'Butler', 'A Night Story', 'Little Pig Is Flying', 'The Red Shoe', 'Jonas and the Dog', 'Death by Heart']",59.6749712,14.5208584
Sweden,2006,27,"['Never Like the First Time!', 'All Quiet Now...', 'Love and War', 'The Fourth King', 'Desmond & the Swamp Barbarian Trap', 'Laban the Little Ghost', 'Bögkompisen', 'Lägenhet på Sevedsplan', 'Spanish for Beginners', 'Korvarna', 'Blue, Karma, Tiger', ""Time Flies When You're Having Fun"", 'The Cardhouse Builder and the Little Dog', 'Willy and Wild Rabbit', 'Radicalized', 'Where is the Land of Christmas?', 'Broken Spirit', 'The Secret of a Submarine Scientist', 'Flow', 'Dom där stolarna', 'Snow - White Memories', ""Who's That Girl"", 'Holly Gets Even', 'Habitat', 'Loppan och tiden', 'Garantia and the Shooting Star', 'Barnkalaset']",59.6749712,14.5208584
Sweden,2007,9,"['Looking Glass', 'Lilla Spöket Laban: Spökdags', 'Tuesday', 'Astons Stone', 'Outdoor Life', 'Chess', 'A Pointless Whisper', 'Poison Arrow Frog', 'Dorotea in the Kingdom of the Dead']",59.6749712,14.5208584
Sweden,2008,11,"['Gnomes and Trolls: The Secret Chamber', 'Lies', 'Mamma Mu & Kråkan', 'Slaves', 'Solitude Past', 'Rocky', '900 Metres Below', 'The Man Who Got Nowhere', 'Big Time Smugglers', 'The Hours', 'One Night in Moscow']",59.6749712,14.5208584
Sweden,2009,18,"['Metropia', 'Dreams from the Woods', 'Pettson & Findus IV – Forget-Abilities', 'The Apple & The Worm', 'Lilla Spöket Laban: Bullar och Bång', 'Ut', 'The Anxiety Hound', 'Kaninhoran', 'The Weapon - A Tale of Passing Time', 'Boo and Baa Have Company', 'Alfred', 'The Tin Woodman of Oz', 'Checkoo', 'The Gang of Lidingö', 'BoyHeartGirl', 'The Sleepy Revolution', 'Möte i mellanrummet', 'Small Talk']",59.6749712,14.5208584
Sweden,2010,14,"['Tord and Tord', 'Tussilago', 'Hourglass', 'The Musical Mr. Finch', 'The Last Norwegian Troll', 'Who?', 'Miss Remarkable & her Career', 'Tryggare kan ingen vara', 'The Shiteaters', 'Byggare Bob: Rulle & Mulle', 'Det kunde varit jag...', 'The Bed Jumpers', 'Sidewalk Wars', 'Out of Humor']",59.6749712,14.5208584
Sweden,2011,11,"['Next Door Letters', 'Out of Erasers', 'The Shadow Within Me', 'Who is Where?', 'Var inte rädd, Långa Farbrorn', 'The Rainbow Fox', 'Anyone for Tennis?', 'I Am Round', 'The Spirit of the Duck', 'Sex on the Map', 'Lady Crush']",59.6749712,14.5208584
